patch,champ,role,picks_by,bans_vs
16.08,Bard,sup,0,5
16.08,Nocturne,jng,1,4
16.08,Irelia,top,2,2
16.08,Pantheon,jng,2,2
16.08,Ashe,bot,3,0
16.08,Ezreal,bot,1,2
16.08,Fiora,top,1,2
16.08,Jarvan IV,jng,1,2
16.08,Orianna,mid,3,0
16.08,Seraphine,sup,3,0
16.08,Varus,bot,3,0
16.08,Aurora,mid,1,1
16.08,Camille,top,0,2
16.08,Gwen,top,1,1
16.08,Jax,top,1,1
16.08,Karma,sup,1,1
16.08,Lulu,sup,1,1
16.08,Nautilus,sup,2,0
16.08,Ryze,mid,2,0
16.08,Xin Zhao,jng,2,0
16.08,Akali,mid,1,0
16.08,Alistar,sup,0,1
16.08,Ambessa,top,0,1
16.08,Anivia,mid,1,0
16.08,Corki,bot,1,0
16.08,Jayce,top,1,0
16.08,Kennen,top,0,1
16.08,Lissandra,mid,0,1
16.08,Rakan,sup,1,0
16.08,Sion,top,1,0
16.08,Skarner,jng,1,0
16.08,Trundle,jng,1,0
16.08,Vladimir,top,1,0
